SaleID,SaleDate,BranchCode,ItemCode,Quantity,UnitSalePrice,UnitCost,Revenue,COGS,GrossProfit,GrossMarginPct
S01495,2026-05-26,LLM,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01496,2026-07-24,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01497,2026-01-26,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01498,2026-07-11,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S01499,2026-02-24,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S01500,2026-06-03,TGI,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S01501,2026-02-03,TGI,PAD001,3,5000,2500,15000,7500,7500,50.0
S01502,2026-02-27,TGI,ROUT001,1,65000,45000,65000,45000,20000,30.76923076923077
S01503,2026-01-01,TGI,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S01504,2026-04-13,TGI,ROUT002,4,105000,75000,420000,300000,120000,28.57142857142857
S01505,2026-05-29,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S01506,2026-04-25,LLM,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01507,2026-02-25,TGI,PAD001,3,5000,2500,15000,7500,7500,50.0
S01508,2026-01-28,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01509,2026-07-05,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01510,2026-01-15,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01511,2026-08-13,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S01512,2026-04-27,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01513,2026-05-25,LLM,SW001,1,80000,55000,80000,55000,25000,31.25
S01514,2026-03-03,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01515,2026-04-27,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S01516,2026-07-22,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01517,2026-06-01,LLM,SOFT001,2,55600,30000,111200,60000,51200,46.043165467625904
S01518,2026-08-28,LLM,HUB001,1,12500,7000,12500,7000,5500,44.0
S01519,2026-03-14,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01520,2026-03-23,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01521,2026-04-18,LLM,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01522,2026-08-17,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01523,2026-08-05,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01524,2026-03-23,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S01525,2026-02-11,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01526,2026-06-26,LLM,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S01527,2026-02-24,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01528,2026-04-10,TGI,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S01529,2026-04-10,TGI,LAN001,1,9000,5000,9000,5000,4000,44.44444444444444
S01530,2026-02-18,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01531,2026-07-19,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01532,2026-03-21,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01533,2026-03-31,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01534,2026-02-14,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01535,2026-06-03,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01536,2026-05-20,TGI,PAD001,2,5000,2500,10000,5000,5000,50.0
S01537,2026-08-24,LLM,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01538,2026-06-17,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01539,2026-03-20,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01540,2026-05-10,LLM,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S01541,2026-07-02,TGI,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S01542,2026-01-16,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01543,2026-08-26,LLM,SOFT003,2,125000,90000,250000,180000,70000,28.000000000000004
S01544,2026-01-12,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S01545,2026-02-20,LLM,HUB001,3,12500,7000,37500,21000,16500,44.0
S01546,2026-01-06,LLM,SW001,5,80000,55000,400000,275000,125000,31.25
S01547,2026-02-17,LLM,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S01548,2026-07-11,TGI,SSD002,1,105000,80000,105000,80000,25000,23.809523809523807
S01549,2026-02-06,LLM,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01550,2026-06-03,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01551,2026-06-15,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S01552,2026-04-29,TGI,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S01553,2026-04-18,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S01554,2026-05-02,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S01555,2026-04-25,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01556,2026-05-21,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S01557,2026-05-12,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01558,2026-03-22,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S01559,2026-02-20,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01560,2026-03-14,LLM,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01561,2026-02-22,TGI,ROUT001,4,65000,45000,260000,180000,80000,30.76923076923077
S01562,2026-08-09,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S01563,2026-08-01,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01564,2026-08-04,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01565,2026-06-15,TGI,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S01566,2026-03-15,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01567,2026-02-20,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01568,2026-04-30,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S01569,2026-02-26,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01570,2026-01-18,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01571,2026-02-17,LLM,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01572,2026-06-29,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01573,2026-01-25,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01574,2026-08-20,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01575,2026-08-01,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01576,2026-08-14,TGI,SW001,5,80000,55000,400000,275000,125000,31.25
S01577,2026-05-26,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01578,2026-01-30,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01579,2026-06-26,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01580,2026-06-13,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01581,2026-03-09,TGI,FAN001,2,30000,18000,60000,36000,24000,40.0
S01582,2026-01-19,LLM,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01583,2026-05-20,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01584,2026-02-26,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S01585,2026-03-24,LLM,SW001,3,80000,55000,240000,165000,75000,31.25
S01586,2026-07-05,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S01587,2026-04-18,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01588,2026-01-02,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01589,2026-03-29,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01590,2026-03-14,LLM,SOFT002,5,110000,85000,550000,425000,125000,22.727272727272727
S01591,2026-07-22,TGI,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S01592,2026-04-20,LLM,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01593,2026-06-09,LLM,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S01594,2026-07-17,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01595,2026-07-08,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01596,2026-08-25,LLM,SW001,5,80000,55000,400000,275000,125000,31.25
S01597,2026-05-31,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01598,2026-04-14,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01599,2026-02-13,LLM,ROUT002,1,105000,75000,105000,75000,30000,28.57142857142857
S01600,2026-08-08,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01601,2026-07-01,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01602,2026-04-20,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01603,2026-04-22,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01604,2026-06-30,LLM,FAN001,1,30000,18000,30000,18000,12000,40.0
S01605,2026-02-20,LLM,HDD001,2,110000,85000,220000,170000,50000,22.727272727272727
S01606,2026-05-23,LLM,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01607,2026-01-10,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01608,2026-05-26,LLM,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01609,2026-04-08,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01610,2026-02-22,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01611,2026-03-04,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01612,2026-04-03,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01613,2026-06-19,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01614,2026-08-22,LLM,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01615,2026-04-22,TGI,SOFT001,2,55600,30000,111200,60000,51200,46.043165467625904
S01616,2026-06-16,LLM,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01617,2026-06-26,LLM,HUB001,2,12500,7000,25000,14000,11000,44.0
S01618,2026-02-18,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S01619,2026-08-27,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01620,2026-02-20,TGI,SW001,1,80000,55000,80000,55000,25000,31.25
S01621,2026-05-04,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01622,2026-05-23,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01623,2026-08-10,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01624,2026-08-02,TGI,SOFT001,2,55600,30000,111200,60000,51200,46.043165467625904
S01625,2026-05-04,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S01626,2026-04-05,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S01627,2026-03-25,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01628,2026-06-14,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01629,2026-03-18,TGI,HUB001,4,12500,7000,50000,28000,22000,44.0
S01630,2026-04-10,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01631,2026-02-13,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01632,2026-02-03,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01633,2026-02-10,LLM,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S01634,2026-01-10,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01635,2026-06-28,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01636,2026-08-19,TGI,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S01637,2026-01-09,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01638,2026-07-08,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01639,2026-08-16,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01640,2026-07-09,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S01641,2026-04-18,LLM,SOFT002,1,110000,85000,110000,85000,25000,22.727272727272727
S01642,2026-03-12,LLM,HUB001,4,12500,7000,50000,28000,22000,44.0
S01643,2026-05-28,TGI,SOFT002,5,110000,85000,550000,425000,125000,22.727272727272727
S01644,2026-04-30,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01645,2026-04-03,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S01646,2026-05-11,TGI,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01647,2026-06-02,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S01648,2026-06-29,LLM,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S01649,2026-04-27,TGI,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S01650,2026-03-22,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01651,2026-05-15,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01652,2026-01-20,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01653,2026-03-04,TGI,SSD002,1,105000,80000,105000,80000,25000,23.809523809523807
S01654,2026-06-16,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01655,2026-07-18,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S01656,2026-05-12,TGI,SW001,4,80000,55000,320000,220000,100000,31.25
S01657,2026-07-15,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01658,2026-06-01,TGI,PAD001,1,5000,2500,5000,2500,2500,50.0
S01659,2026-07-30,TGI,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01660,2026-04-09,LLM,SOFT003,4,125000,90000,500000,360000,140000,28.000000000000004
S01661,2026-01-09,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01662,2026-06-12,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01663,2026-05-28,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S01664,2026-01-10,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01665,2026-03-27,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01666,2026-01-27,TGI,RAM002,1,125000,95000,125000,95000,30000,24.0
S01667,2026-08-09,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01668,2026-03-12,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01669,2026-05-17,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01670,2026-02-04,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S01671,2026-06-16,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01672,2026-07-13,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01673,2026-02-17,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01674,2026-07-26,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01675,2026-04-05,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01676,2026-02-11,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01677,2026-05-26,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S01678,2026-05-02,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01679,2026-08-11,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01680,2026-07-17,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01681,2026-06-28,LLM,LAN001,2,9000,5000,18000,10000,8000,44.44444444444444
S01682,2026-04-11,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01683,2026-02-20,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S01684,2026-01-07,LLM,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S01685,2026-08-19,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S01686,2026-03-10,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01687,2026-07-30,LLM,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S01688,2026-08-15,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01689,2026-08-11,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01690,2026-03-09,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01691,2026-06-13,LLM,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01692,2026-01-02,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01693,2026-04-02,TGI,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S01694,2026-04-17,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01695,2026-05-20,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01696,2026-01-13,LLM,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01697,2026-04-30,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S01698,2026-02-04,TGI,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01699,2026-05-06,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S01700,2026-04-26,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01701,2026-08-25,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01702,2026-07-10,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01703,2026-07-27,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01704,2026-02-14,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01705,2026-08-26,TGI,ROUT001,4,65000,45000,260000,180000,80000,30.76923076923077
S01706,2026-03-30,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01707,2026-02-18,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01708,2026-08-19,TGI,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01709,2026-08-10,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01710,2026-05-03,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S01711,2026-01-16,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01712,2026-01-02,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01713,2026-03-10,TGI,SOFT001,5,55600,30000,278000,150000,128000,46.043165467625904
S01714,2026-05-28,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01715,2026-08-25,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01716,2026-02-16,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01717,2026-08-14,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01718,2026-05-17,TGI,SW001,2,80000,55000,160000,110000,50000,31.25
S01719,2026-06-28,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01720,2026-04-26,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01721,2026-07-22,TGI,LAN001,2,9000,5000,18000,10000,8000,44.44444444444444
S01722,2026-04-01,LLM,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S01723,2026-07-12,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S01724,2026-04-13,TGI,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S01725,2026-07-10,LLM,ROUT002,4,105000,75000,420000,300000,120000,28.57142857142857
S01726,2026-07-11,TGI,SW001,2,80000,55000,160000,110000,50000,31.25
S01727,2026-07-07,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01728,2026-04-24,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S01729,2026-08-27,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01730,2026-05-13,LLM,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01731,2026-03-31,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01732,2026-01-15,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01733,2026-01-03,TGI,SOFT002,3,110000,85000,330000,255000,75000,22.727272727272727
S01734,2026-05-29,TGI,SSD002,2,105000,80000,210000,160000,50000,23.809523809523807
S01735,2026-07-05,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01736,2026-05-19,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01737,2026-07-19,TGI,ROUT002,4,105000,75000,420000,300000,120000,28.57142857142857
S01738,2026-01-08,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01739,2026-04-03,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01740,2026-05-18,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01741,2026-04-19,LLM,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01742,2026-08-20,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01743,2026-08-13,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S01744,2026-08-04,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01745,2026-06-20,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S01746,2026-05-13,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S01747,2026-01-27,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01748,2026-04-27,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01749,2026-06-29,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01750,2026-02-27,TGI,HDD001,2,110000,85000,220000,170000,50000,22.727272727272727
S01751,2026-03-23,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01752,2026-05-28,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01753,2026-07-12,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01754,2026-04-26,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01755,2026-02-15,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01756,2026-02-14,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01757,2026-02-04,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01758,2026-07-28,LLM,SOFT003,1,125000,90000,125000,90000,35000,28.000000000000004
S01759,2026-08-14,TGI,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S01760,2026-03-09,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01761,2026-03-16,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01762,2026-06-27,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S01763,2026-07-23,LLM,SOFT003,5,125000,90000,625000,450000,175000,28.000000000000004
S01764,2026-06-25,TGI,SOFT003,4,125000,90000,500000,360000,140000,28.000000000000004
S01765,2026-01-20,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01766,2026-01-28,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01767,2026-04-22,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01768,2026-03-21,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S01769,2026-01-22,TGI,SSD002,1,105000,80000,105000,80000,25000,23.809523809523807
S01770,2026-06-30,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01771,2026-06-30,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S01772,2026-01-22,LLM,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01773,2026-04-13,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01774,2026-03-26,LLM,PAD001,3,5000,2500,15000,7500,7500,50.0
S01775,2026-03-14,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01776,2026-06-25,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01777,2026-04-09,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01778,2026-07-31,LLM,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01779,2026-08-17,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01780,2026-05-15,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01781,2026-03-22,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01782,2026-03-22,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S01783,2026-06-10,TGI,SOFT001,1,55600,30000,55600,30000,25600,46.043165467625904
S01784,2026-01-29,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S01785,2026-05-14,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01786,2026-01-04,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01787,2026-08-19,LLM,RAM002,3,125000,95000,375000,285000,90000,24.0
S01788,2026-04-24,TGI,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01789,2026-04-16,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01790,2026-04-22,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01791,2026-04-29,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01792,2026-02-06,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S01793,2026-04-28,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01794,2026-02-01,TGI,PAD001,2,5000,2500,10000,5000,5000,50.0
S01795,2026-07-23,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S01796,2026-01-30,LLM,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01797,2026-06-23,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S01798,2026-02-13,LLM,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01799,2026-07-08,LLM,RAM002,3,125000,95000,375000,285000,90000,24.0
S01800,2026-08-24,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S01801,2026-04-20,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01802,2026-02-25,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01803,2026-01-30,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01804,2026-05-21,LLM,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S01805,2026-07-17,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S01806,2026-07-23,LLM,HUB001,2,12500,7000,25000,14000,11000,44.0
S01807,2026-08-06,LLM,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
